26081	26081	Mdc
Srijem	Srijem	Npmsan
(	(	Z
Ž2181	Ž2181	X
)	)	Z
–	–	Z
Ladislav	Ladislav	Npmsn
Sokolovački	sokolovački	Agpmsny
–	–	Z
L26080	L26080	X
4,5	4,5	Mdc
LC	LC	Y
26082	26082	Mdc
Mala	mali	Agpfsny
Mučna	mučan	Agpfsny
(	(	Z
Ž2181	Ž2181	Npmsn
)	)	Z
–	–	Z
G.	G.	Y
Maslarac	Maslarac	Npmsn
–	–	Z
Ž2143	Ž2143	X
9,2	9,2	Mdc
LC	LC	Y
26083	26083	Mdc
Široko	širok	Agpnsny
Selo	selo	Ncnsn
(	(	Z
Ž2181	Ž2181	X
)	)	Z
–	–	Agpmsny
Križ	križ	Ncmsn
Gornji	gornji	Agpmsny
(	(	Z
Ž2143	Ž2143	X
)	)	Z
2,3	2,3	Mdc
LC	LC	Npmsn
26085	26085	Mdc
Kloštar	Kloštar	Npmsn
Vojakovački	Vojakovački	Npmsn
(	(	Z
Ž2238	Ž2238	X
)	)	Z
–	–	Z
Velike	velik	Agpfpny
Sesvete	sesveta	Ncfpn
–	–	Z
L26077	L26077	X
4,0	4,0	Mdc
LC	LC	Y
26086	26086	Mdc
Kloštar	Kloštar	Npmsn
Vojakovački	Vojakovački	Npmsn
(	(	Z
Ž2238	Ž2238	X
)	)	Z
–	–	Z
Raščani	Raščani	Npmsn
–	–	Z
Sveti	svet	Agpmsny
Petar	Petar	Npmsn
Čvrstec	Čvrstec	Npmsn
–	–	Z
L26087	L26087	X
5,5	5,5	Mdc
LC	LC	Y
26087	26087	Mdc
Večeslavec	Večeslavec	Npmsn
(	(	Z
L26077	L26077	X
)	)	Z
–	–	Z
Ruševac	Ruševac	Npmsn
–	–	Z
Sveti	svet	Agpmsny
Petar	Petar	Npmsn
Čvrstec	Čvrstec	Npmsn
–	–	Z
Cepidlak	Cepidlak	Npmsn
–	–	Z
L26089	L26089	X
9,1	9,1	Mdc
LC	LC	Y
26088	26088	Mdc
Grabovac	Grabovac	Npmsn
(	(	Z
Ž2212	Ž2212	X
)	)	Z
–	–	Z
Cepidlak	Cepidlak	Npmsn
–	–	Z
L26089	L26089	X
4,5	4,5	Mdc
LC	LC	Y
26089	26089	Mdc
Carevići	Carevići	Xf
(	(	Z
Ž2212	Ž2212	X
)	)	Z
–	–	Z
Crljenjaki	crljenjak	Agpmsny
–	–	Z
Brdo	brdo	Ncnsn
Cirkvensko	cirkvenski	Agpnsny
–	–	Z
Kuštani	Kuštan	Npmpn
–	–	Z
D28	D28	X
9,0	9,0	Mdc
LC	LC	Y
26090	26090	Mdc
A.	A.	Y
G.	G.	Y
Grada	grad	Ncmsg
Koprivnica	Koprivnica	Npfsn
–	–	Z
Glogovac	Glogovac	Npmsn
(	(	Z
Ž2149	Ž2149	X
)	)	Z
1,2	1,2	Mdc
LC	LC	Npmsn
26091	26091	Mdc
Velika	velik	Agpfsny
Mučna	mučan	Agpfsny
(	(	Z
D41	D41	Mds
)	)	Z
–	–	Z
A.	A.	Y
