31026	31026	Mdc
Ž3037	Ž3037	X
–	–	Z
Poljanica	Poljanica	Npfsn
Bistranska	Bistranska	Npfsn
(	(	Z
Ž2220	Ž2220	X
)	)	Z
1,3	1,3	Mdc
LC	LC	Npmsn
31027	31027	Mdc
Ž3037	Ž3037	X
–	–	Z
Oborovo	Oborovo	Npnsn
–	–	Z
Ž2220	Ž2220	X
2,4	2,4	Mdc
LC	LC	Y
31028	31028	Mdc
Kalinje	Kalinje	Npnsn
–	–	Z
Pretoki	Pretoki	Npmsn
(	(	Z
D3	D3	X
)	)	Z
1,8	1,8	Mdc
LC	LC	Npmsn
31029	31029	Mdc
G.	G.	Y
Topličica	Topličica	Npfsn
–	–	Z
D3	D3	X
1,7	1,7	Mdc
LC	LC	Y
31030	31030	Mdc
Velika	Velika	Npfsn
Gora	Gora	Npfsn
–	–	Z
Gornje	gornji	Agpfsgy
Psarjevo	Psarjevo	Npfsg
–	–	Z
Ž3013	Ž3013	X
2,0	2,0	Mdc
LC	LC	Y
31031	31031	Mdc
Ž3014	Ž3014	X
–	–	Z
D.	D.	Y
Psarjevo	Psarjevo	Npnsa
(	(	Z
Ž3013	Ž3013	X
)	)	Z
2,6	2,6	Mdc
LC	LC	Npmsn
31033	31033	Mdc
Bunjak	Bunjak	Xf
–	–	Z
Drenova	dren	Ncmpg
(	(	Z
Ž3013	Ž3013	X
)	)	Z
1,6	1,6	Mdc
LC	LC	Y
31034	31034	Mdc
Drenova	dren	Ncmpg
(	(	Z
Ž3013	Ž3013	X
)	)	Z
–	–	Z
Suhodol	Suhodol	Npmsn
Zelinski	zelinski	Agpmsny
–	–	Z
Donja	Donja	Npfsn
Zelina	Zelina	Npfsn
(	(	Z
D3	D3	X
)	)	Z
3,9	3,9	Mdc
LC	LC	Npmsn
31035	31035	Mdc
L31034	L31034	X
–	–	Z
Hrnjanec	Hrnjanec	Npmsn
(	(	Z
Ž3012	Ž3012	X
)	)	Z
1,5	1,5	Mdc
LC	LC	Npmsn
31036	31036	Mdc
Blaževdol	Blaževdol	Npmsn
Psarjevački	Psarjevački	Npmsn
–	–	Z
Blaževdol	Blaževdol	Npmsn
(	(	Z
D3	D3	X
)	)	Z
1,0	1,0	Mdc
LC	LC	Npmsn
31037	31037	Mdc
Curkovec	Curkovec	Npmsn
–	–	Z
Ž3016	Ž3016	X
1,7	1,7	Mdc
LC	LC	Y
31038	31038	Mdc
D.	D.	Y
Zelina	Zelina	Npfsn
(	(	Z
D3	D3	X
)	)	Z
–	–	Z
Vukovje	vukovje	Ncnsn
Zelinsko	zelinski	Agpnsny
–	–	Z
Ž3017	Ž3017	X
3,8	3,8	Mdc
LC	LC	Y
31039	31039	Mdc
Paukovec	Paukovec	Npmsn
(	(	Z
Ž3039	Ž3039	X
)	)	Z
–	–	Z
Banje	banji	Agpnsny
Selo	selo	Ncnsn
–	–	Z
Hrebinec	Hrebinec	Npmsn
–	–	Z
Ž3034	Ž3034	X
10,6	10,6	Mdc
LC	LC	Npmsn
31040	31040	Mdc
L31009	L31009	X
–	–	Z
Vinkovec	Vinkovec	Npmsn
–	–	Z
Ž3018	Ž3018	X
3,9	3,9	Mdc
LC	LC	Y
31041	31041	Mdc
Polonje	Polonje	Npnsa
(	(	Z
L31007	L31007	X
)	)	Z
–	–	Z
Valetić	Valetić	Npmsn
(	(	Z
L31009	L31009	X
)	)	Z
4,0	4,0	Mdc
LC	LC	Npmsn
31042	31042	Mdc
