4712	4712	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
5003	5003	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
635	635	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4713	4713	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
5209	5209	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
946	946	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4714	4714	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
2967	2967	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
764	764	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4715	4715	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
3074	3074	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
859	859	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4716	4716	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
6101	6101	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsan
.	.	Z
1484	1484	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4717	4717	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
5585	5585	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
936	936	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4718	4718	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
5343	5343	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
928	928	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4719	4719	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
7586	7586	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsan
.	.	Z
1418	1418	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4720	4720	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
6242	6242	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsan
.	.	Z
1045	1045	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4721	4721	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
1190	1190	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsan
.	.	Z
1045	1045	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4775/2	4775/2	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
192	192	Mdc
m2	m2	Y
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsan
.	.	Z
1042	1042	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4776	4776	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
16007	16007	Mdc
m2	m2	Xf
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsan
.	.	Z
1042	1042	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4777	4777	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
1192	1192	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
568	568	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4778	4778	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
1213	1213	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsan
.	.	Z
1394	1394	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4779	4779	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
5974	5974	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
764	764	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4780	4780	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
5930	5930	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
890	890	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4781	4781	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
7172	7172	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsan
.	.	Z
1482	1482	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4782	4782	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
10650	10650	Mdc
m2	m2	Xf
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
853	853	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4783	4783	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
8526	8526	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
853	853	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4784	4784	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
3026	3026	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
916	916	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4785	4785	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
2320	2320	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
916	916	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4786	4786	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
2265	2265	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
861	861	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4787	4787	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
8555	8555	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
861	861	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4788	4788	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
6108	6108	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsan
.	.	Z
1101	1101	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4789	4789	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
5953	5953	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
795	795	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4790	4790	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
5924	5924	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsan
.	.	Z
1348	1348	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4791	4791	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
6377	6377	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
669	669	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4792	4792	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
5920	5920	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
669	669	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4793	4793	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
1760	1760	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
479	479	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4794	4794	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
12289	12289	Mdc
m2	m2	Xf
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsn
.	.	Z
474	474	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4795	4795	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
3865	3865	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
ul	UL	Ncmsan
.	.	Z
1042	1042	Mdc
)	)	Z
,	,	Z
k.	k.	Y
č.	č.	Y
4796	4796	Mdc
s	sa	Si
površinom	površina	Ncfsi
od	od	Sg
2411	2411	Mdc
m2	m	Ncmpg
(	(	Z
zk	zk	Rgp
.	.	Z
